,0
D_140_last_minus_first,0.0011066784822024356
D_68_last,0.001103638443119075
D_80_min,0.001097081640761553
R_13_last_minus_first,0.0010908322482466688
B_3_first,0.0010896568163672779
S_17_last_minus_first,0.001087837955862766
R_16_max,0.0010823448734512712
D_114_std,0.0010766765441142434
B_17_max,0.001071582669736135
R_14_max,0.0010705640933737616
D_70_last,0.0010701305017665299
D_131_last_minus_first,0.001064030011016754
D_130_first,0.001054325540534208
D_80_max,0.00104858430549558
R_6_last_minus_first,0.0010477737972818687
D_104_first,0.0010453075573327976
S_6_last_minus_first,0.001045208226059658
D_125_first,0.001043047936529167
D_109_last_minus_first,0.001037876920352798
D_128_last_minus_first,0.001030979422217029
D_86_last_minus_first,0.0010069571811200664
D_64_count,0.0010051707565618773
R_17_last_minus_first,0.0010044681008659654
D_117_last_minus_first,0.0009987545017880518
D_113_last_minus_first,0.000991173545769954
D_54_last_minus_first,0.000988038937157062
D_44_min,0.0009859534805313826
B_18_max,0.0009812413967791827
D_51_last_minus_first,0.0009730077294286515
D_72_last_minus_first,0.0009655862476341547
R_8_first,0.0009602333243879943
D_104_last_minus_first,0.0009564110906267176
B_22_first,0.0009477031020133935
B_19_min,0.0009467418549193484
S_17_first,0.0009328221303959612
D_121_last_minus_first,0.0009323360632992345
B_38_last_minus_first,0.00092857901538741
R_14_first,0.0009201152476958509
D_41_first,0.0009159399986721631
D_91_last_minus_first,0.0008945864258445252
S_16_last_minus_first,0.0008852743208452635
B_15_min,0.0008851759884875843
S_16_last,0.0008790382136339669
D_143_last,0.0008709590610738193
R_4_last_minus_first,0.0008639763722017909
D_68_last_minus_first,0.0008474878655523815
R_10_max,0.0008251495020347386
D_107_first,0.0008204338425658499
S_18_last_minus_first,0.0008146877885882093
D_144_first,0.0008102783595083483
S_20_last_minus_first,0.0008043902393731391
B_19_first,0.0008040565678075333
D_143_last_minus_first,0.000803613403548438
S_17_last,0.0008032171033733915
D_78_max,0.0008001079897655685
B_32_last,0.0007989736283335192
D_125_last,0.0007850543808009708
D_83_first,0.000773381142113212
D_143_first,0.0007716781453452428
B_30_last_minus_mean,0.0007653146564398131
R_11_max,0.0007621661810732827
R_20_last,0.0007564317585230455
D_144_max,0.0007397414596501113
D_114_last_minus_mean,0.0007340691600854037
B_21_last_minus_first,0.0007327769730846299
D_83_last_minus_first,0.0006941191885378662
B_22_min,0.000672049652275352
D_68_first,0.0006513888750601844
R_21_last_minus_first,0.0006502465033191598
S_19_last,0.0006456931589204029
R_20_last_minus_first,0.0006372547098279907
R_7_max,0.0006313525835567856
R_15_last_minus_first,0.0006038919243600172
R_16_last_minus_first,0.0006010016002095564
R_18_first,0.0005967399364884384
D_69_min,0.0005944315199227974
D_81_first,0.0005934542400999026
D_76_std,0.0005894892210163666
S_6_last,0.000580880863882149
D_113_max,0.0005722349946948094
S_17_max,0.0005620443998459947
D_39_min,0.0005560962850240323
S_19_first,0.0005464632971992706
B_21_last,0.0005405574216236751
B_33_last_minus_first,0.0005366117753910495
R_14_last_minus_first,0.0005365032043238141
D_44_first,0.0005360323975279096
D_93_last_minus_first,0.0005251351265566981
D_107_min,0.0005181486081681889
D_54_first,0.0004975787943768527
D_133_min,0.0004584069489980121
D_68_max,0.00045709036964208105
R_12_min,0.00045334217195441866
B_41_last_minus_first,0.00045143916614937327
D_104_last,0.0004405914906333118
D_125_last_minus_first,0.00043401475499014666
D_112_first,0.00043375460158024055
D_54_max,0.00043018039146482464
B_26_first,0.000409804803917986
B_36_last_minus_first,0.00040554339279994683
R_12_first,0.0004004025634368344
B_21_first,0.00039298814966847237
R_16_first,0.0003657184687571055
D_41_min,0.00035687885723244365
R_22_last_minus_first,0.00035576328860086894
D_78_first,0.0003459847945561181
R_20_first,0.0003385965744403105
B_24_first,0.0003341785948754329
R_14_last,0.0003134150811350654
B_36_first,0.0002865616128655305
D_76_last_minus_first,0.00023885450051070012
D_116_last_minus_mean,0.00013138576514063618
